gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
open_palm,0.0,0.0,0.0,-0.06226551532745361,-0.022186696529388428,-0.020287058272032255,-0.11757367849349976,-0.07181054353713989,-0.032191236459283346,-0.15993863344192505,-0.10563671588897705,-0.04384060665276479,-0.19916701316833496,-0.12117129564285278,-0.05616251467969846,-0.07360780239105225,-0.21398431062698364,-0.013507038310734742,-0.09211122989654541,-0.2972763180732727,-0.028635772832302564,-0.10081720352172852,-0.348821222782135,-0.04382980331089925,-0.1062612533569336,-0.39521467685699463,-0.05661720498707723,-0.03670167922973633,-0.23064076900482178,-0.020289667837886327,-0.04808521270751953,-0.32831183075904846,-0.032878902696637624,-0.05393606424331665,-0.3882601261138916,-0.04738195701744985,-0.05803251266479492,-0.439581960439682,-0.0595416286518855,-5.1140785217285156e-05,-0.2247658371925354,-0.030819405757455343,0.007342040538787842,-0.3180009126663208,-0.0471825012495799,0.011431992053985596,-0.37652432918548584,-0.06087102084663343,0.012782931327819824,-0.42757248878479004,-0.07158554434087705,0.03560227155685425,-0.19997471570968628,-0.043491729491023534,0.055944859981536865,-0.26703178882598877,-0.0589768150379939,0.06756466627120972,-0.31205689907073975,-0.06615056931283902,0.07538962364196777,-0.3545219302177429,-0.07192616253402662
open_palm,0.0,0.0,0.0,-0.06234639883041382,-0.021777093410491943,-0.020589694663584623,-0.11799865961074829,-0.07061010599136353,-0.03273836737841407,-0.1602305769920349,-0.10445189476013184,-0.04449993959039489,-0.1993005871772766,-0.12077146768569946,-0.056767916589677725,-0.07511246204376221,-0.21342772245407104,-0.013764504626095686,-0.0937303900718689,-0.29670751094818115,-0.028861552759707365,-0.10264050960540771,-0.3484441637992859,-0.04405081859201232,-0.10837548971176147,-0.39451682567596436,-0.05688554263085166,-0.03828537464141846,-0.23092293739318848,-0.020243974685371313,-0.04950976371765137,-0.32792067527770996,-0.03284333488315383,-0.05513262748718262,-0.387379914522171,-0.04727354860276023,-0.059127092361450195,-0.43791162967681885,-0.059388453423679266,-0.0016238093376159668,-0.22582626342773438,-0.03050508192151824,0.005391597747802734,-0.31887805461883545,-0.047070129126012716,0.0098000168800354,-0.37736159563064575,-0.06098899459809104,0.011351943016052246,-0.42821061611175537,-0.07186519196599761,0.03434431552886963,-0.20144522190093994,-0.04288807353347579,0.05520838499069214,-0.26810431480407715,-0.058890054285228643,0.06674450635910034,-0.3128838539123535,-0.06655953666538039,0.07421070337295532,-0.35513046383857727,-0.07262278190225402
open_palm,0.0,0.0,0.0,-0.0625072717666626,-0.021286427974700928,-0.020000845778071152,-0.11833477020263672,-0.07008206844329834,-0.03177492006429361,-0.16041147708892822,-0.10369539260864258,-0.04327830730684923,-0.19948559999465942,-0.11921405792236328,-0.055417121040903794,-0.07541221380233765,-0.2131447196006775,-0.013426190826379525,-0.09388256072998047,-0.29624420404434204,-0.02842474228449987,-0.10267841815948486,-0.34782785177230835,-0.0435513450086944,-0.10824960470199585,-0.3938296437263489,-0.05633526726373361,-0.03848236799240112,-0.23058491945266724,-0.02019344887443708,-0.0497819185256958,-0.32764488458633423,-0.032674912947499024,-0.05538672208786011,-0.38715481758117676,-0.04711113556035684,-0.059232354164123535,-0.437772274017334,-0.05923747702249216,-0.0017789602279663086,-0.22547495365142822,-0.03067139408298658,0.00529026985168457,-0.3185977339744568,-0.04710828198798822,0.009740650653839111,-0.3768427073955536,-0.060950946647011506,0.011442720890045166,-0.4274733066558838,-0.07176620571621584,0.034164488315582275,-0.2011013627052307,-0.04322465940126108,0.05506616830825806,-0.26782357692718506,-0.05895363970407175,0.06675034761428833,-0.31248578429222107,-0.06640936492689775,0.0744505524635315,-0.35451120138168335,-0.07235235034235643
open_palm,0.0,0.0,0.0,-0.06256222724914551,-0.019996047019958496,-0.01988324699513555,-0.11809021234512329,-0.06903845071792603,-0.031525786868854766,-0.16009443998336792,-0.10344201326370239,-0.04307818403057695,-0.19979673624038696,-0.11881643533706665,-0.05522730936817766,-0.07403367757797241,-0.2150142788887024,-0.01210563899539352,-0.09290963411331177,-0.29813578724861145,-0.026915507293864493,-0.10224151611328125,-0.3497147560119629,-0.04212215533070207,-0.10833597183227539,-0.3955689072608948,-0.05503178005628229,-0.037679195404052734,-0.23178106546401978,-0.01901001287214399,-0.04998278617858887,-0.32874178886413574,-0.031471997402235274,-0.05606192350387573,-0.38833948969841003,-0.04601293420009256,-0.060430169105529785,-0.4386175870895386,-0.058208420775457625,-0.0014809966087341309,-0.22637134790420532,-0.0297668277245009,0.005389511585235596,-0.31902655959129333,-0.046320974729582076,0.009857594966888428,-0.3774445056915283,-0.06046873693875909,0.011165261268615723,-0.4278874397277832,-0.07146699716858507,0.03421539068222046,-0.20183348655700684,-0.04265194749049783,0.05602681636810303,-0.26860707998275757,-0.05844862004332185,0.06817030906677246,-0.3132687509059906,-0.0663353725295508,0.07584983110427856,-0.35495591163635254,-0.07262606164030672
open_palm,0.0,0.0,0.0,-0.061863481998443604,-0.021622300148010254,-0.019733868096409424,-0.11722910404205322,-0.070162832736969,-0.03142418668085156,-0.15888214111328125,-0.10286515951156616,-0.04287452578955708,-0.19737756252288818,-0.11819267272949219,-0.05506994530969678,-0.07295972108840942,-0.21261996030807495,-0.013839832995472534,-0.0913345217704773,-0.29616862535476685,-0.02886967689209996,-0.10032093524932861,-0.347944974899292,-0.043923213635025604,-0.1057543158531189,-0.3938288688659668,-0.056563619081316574,-0.03640913963317871,-0.22967010736465454,-0.02067563452237664,-0.047588348388671875,-0.3272915482521057,-0.033136873994408234,-0.05316883325576782,-0.3872087597846985,-0.04753231585436879,-0.056756794452667236,-0.4378632605075836,-0.05962027937584935,0.0001379251480102539,-0.22436946630477905,-0.0311357504915577,0.007399797439575195,-0.31851696968078613,-0.047322678868113144,0.011398136615753174,-0.3766954243183136,-0.06099531755262433,0.012705445289611816,-0.42694324254989624,-0.07173823893481313,0.036167681217193604,-0.19986557960510254,-0.043655506823597534,0.057054996490478516,-0.26717954874038696,-0.0590982134681326,0.06861287355422974,-0.312144011259079,-0.0663126963418108,0.07619506120681763,-0.3542115092277527,-0.07209089726620732
open_palm,0.0,0.0,0.0,-0.0620388388633728,-0.021805882453918457,-0.01973881867172622,-0.11698406934738159,-0.06955116987228394,-0.03192366023006343,-0.15873682498931885,-0.10186678171157837,-0.0438832353466978,-0.19722145795822144,-0.1176108717918396,-0.05646929998340511,-0.07287013530731201,-0.21213072538375854,-0.014066284675323004,-0.09160399436950684,-0.2956430912017822,-0.029411138188265795,-0.10064953565597534,-0.3472614884376526,-0.044632219862364764,-0.1062021255493164,-0.39302510023117065,-0.057373111289166445,-0.03627997636795044,-0.22926336526870728,-0.020977708663963313,-0.0478740930557251,-0.3264507055282593,-0.03379231427254581,-0.05360293388366699,-0.38616588711738586,-0.04829986129345798,-0.057406604290008545,-0.43667781352996826,-0.06043967713060283,0.00018268823623657227,-0.22394084930419922,-0.0315153907650938,0.007176816463470459,-0.31763195991516113,-0.0479626629168024,0.011084020137786865,-0.37587881088256836,-0.061659523438834185,0.012071788311004639,-0.42612436413764954,-0.07239603359641933,0.03609257936477661,-0.19937801361083984,-0.044083678316496844,0.05722147226333618,-0.26625287532806396,-0.05967613418044948,0.06826114654541016,-0.3112559914588928,-0.06697642166557216,0.07489722967147827,-0.35338619351387024,-0.07280356545390987
open_palm,0.0,0.0,0.0,-0.06142932176589966,-0.020386099815368652,-0.01959153435262806,-0.11659294366836548,-0.06938374042510986,-0.03144951707753307,-0.15839159488677979,-0.1034853458404541,-0.04315098173054821,-0.1971326470375061,-0.12032520771026611,-0.05550668186577923,-0.07282644510269165,-0.21237719058990479,-0.013704419909743137,-0.09134066104888916,-0.2956591844558716,-0.029173871344653435,-0.10084450244903564,-0.34762758016586304,-0.044577909475890465,-0.10666495561599731,-0.3937460780143738,-0.057459594524232216,-0.03613555431365967,-0.22952669858932495,-0.0206812283310569,-0.048111140727996826,-0.3267606794834137,-0.03345816007885105,-0.054143548011779785,-0.38672274351119995,-0.048016028321114845,-0.05810844898223877,-0.4371330142021179,-0.06016755274566776,0.0007860660552978516,-0.22437292337417603,-0.0312556939485944,0.007452666759490967,-0.3181445300579071,-0.0475806573692239,0.011586129665374756,-0.3764784634113312,-0.06095744839939243,0.013103604316711426,-0.4265700578689575,-0.07142746246489651,0.03693336248397827,-0.1999119520187378,-0.04389168492588169,0.05705016851425171,-0.2674170434474945,-0.059151531970826454,0.06796097755432129,-0.31276735663414,-0.06610862708720333,0.07480072975158691,-0.354819655418396,-0.07170153207215435
open_palm,0.0,0.0,0.0,-0.06174659729003906,-0.02036762237548828,-0.019714619701119318,-0.11683845520019531,-0.06973230838775635,-0.03141002330681886,-0.15840786695480347,-0.10351228713989258,-0.04290886942050065,-0.1973746418952942,-0.11942672729492188,-0.055048435663195505,-0.0730244517326355,-0.2129220962524414,-0.01323569819084014,-0.09178274869918823,-0.29576873779296875,-0.028379222114892855,-0.1012071967124939,-0.34757429361343384,-0.043685435985537424,-0.10709303617477417,-0.39347219467163086,-0.05652109507224168,-0.036374807357788086,-0.23002833127975464,-0.020029993464561358,-0.04857295751571655,-0.327167809009552,-0.032372057174654856,-0.05440586805343628,-0.3869292140007019,-0.046648155634613886,-0.05819505453109741,-0.4372267723083496,-0.058626744632931604,0.0005101561546325684,-0.22472089529037476,-0.030486315225573435,0.006900608539581299,-0.31840306520462036,-0.04644689682623948,0.011198997497558594,-0.3763839602470398,-0.0596154292275628,0.012854516506195068,-0.4264712929725647,-0.06997050691148843,0.03671795129776001,-0.20015543699264526,-0.04305073220035638,0.0565485954284668,-0.2678491771221161,-0.05799434307715501,0.06729239225387573,-0.312982976436615,-0.06475888538858499,0.07393050193786621,-0.35524603724479675,-0.07024439025423135
open_palm,0.0,0.0,0.0,-0.06196385622024536,-0.020015954971313477,-0.020199428956800602,-0.11751103401184082,-0.06877046823501587,-0.03227926389484992,-0.15956199169158936,-0.10320484638214111,-0.04393753380685439,-0.1983637809753418,-0.11885499954223633,-0.05623791710644355,-0.07499092817306519,-0.21344715356826782,-0.015249566819363736,-0.09327137470245361,-0.2977200150489807,-0.03086757817476382,-0.10256612300872803,-0.3501432538032532,-0.04629627586513152,-0.10867100954055786,-0.39653968811035156,-0.05921152950435271,-0.037900328636169434,-0.23068451881408691,-0.021931539933973454,-0.049378275871276855,-0.32869207859039307,-0.034997276674801014,-0.05523514747619629,-0.3890053927898407,-0.049602288465791844,-0.05958986282348633,-0.43994152545928955,-0.061790644835525654,-0.0008102655410766602,-0.225269615650177,-0.03218419821172347,0.006066739559173584,-0.3197427988052368,-0.04907673568635573,0.010477125644683838,-0.3784354031085968,-0.0629867647698461,0.011598944664001465,-0.4287453889846802,-0.07371430442839255,0.03582364320755005,-0.20083308219909668,-0.04446512059479346,0.05690103769302368,-0.2698366641998291,-0.06055995048194518,0.06834006309509277,-0.31516534090042114,-0.06806054310112586,0.07510638236999512,-0.3569982051849365,-0.07390532986431708
open_palm,0.0,0.0,0.0,-0.06233704090118408,-0.020491361618041992,-0.02145174032534669,-0.11805379390716553,-0.06937587261199951,-0.033827815935865146,-0.15958034992218018,-0.10382604598999023,-0.045528643564239246,-0.19825857877731323,-0.11934560537338257,-0.05771347208406041,-0.07588428258895874,-0.21482378244400024,-0.015533098750665886,-0.09408420324325562,-0.2988920509815216,-0.03121196551705907,-0.10306704044342041,-0.35138508677482605,-0.046748039112344486,-0.10892951488494873,-0.3976427912712097,-0.059641477451577884,-0.03853362798690796,-0.23213499784469604,-0.021609636754647,-0.04942214488983154,-0.33052849769592285,-0.03455443753387044,-0.05495268106460571,-0.3906480669975281,-0.04891085697795461,-0.05887949466705322,-0.4412633180618286,-0.06080442367579053,-0.0012517571449279785,-0.22681903839111328,-0.03146754278327535,0.005724608898162842,-0.321685254573822,-0.04819981081868718,0.009679853916168213,-0.37972813844680786,-0.06169162391211103,0.010734856128692627,-0.4296807050704956,-0.07201893328215192,0.035659193992614746,-0.20229333639144897,-0.04353699161197255,0.05650681257247925,-0.27175045013427734,-0.05938347129608701,0.06775689125061035,-0.3170836269855499,-0.06655419318462918,0.07463115453720093,-0.3591848611831665,-0.0720768689968736
