gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
peace,0.0,0.0,0.0,-0.054743289947509766,-0.0310366153717041,-0.017990380339597323,-0.08935225009918213,-0.10437184572219849,-0.029177808948134043,-0.07202810049057007,-0.16714298725128174,-0.04324959386167393,-0.040017127990722656,-0.1973438858985901,-0.056687364168737986,-0.07992905378341675,-0.21897000074386597,-0.018809875287388422,-0.09879463911056519,-0.3040603995323181,-0.03997650910196171,-0.11046552658081055,-0.35922425985336304,-0.05394411999759541,-0.11832594871520996,-0.40702593326568604,-0.06400437075672016,-0.03738325834274292,-0.22551202774047852,-0.028754886053775408,-0.04173952341079712,-0.33298030495643616,-0.05188538301763401,-0.04303479194641113,-0.4003477990627289,-0.06752606648979054,-0.039731383323669434,-0.4564110040664673,-0.07654005456743107,0.004568338394165039,-0.20390397310256958,-0.04104982856688366,0.0029395222663879395,-0.25384998321533203,-0.07335955072221623,-0.016820430755615234,-0.196966290473938,-0.07807456124601231,-0.029154598712921143,-0.15087443590164185,-0.07281905580339298,0.041472792625427246,-0.16569769382476807,-0.05488612297949658,0.03425639867782593,-0.19939714670181274,-0.0797288211065279,0.013086438179016113,-0.16434252262115479,-0.07802571523961888,-0.0025560855865478516,-0.13112878799438477,-0.07149716634330616
peace,0.0,0.0,0.0,-0.05323505401611328,-0.03095245361328125,-0.020231638007487618,-0.09141218662261963,-0.09954601526260376,-0.034001735874142014,-0.07749617099761963,-0.16036343574523926,-0.05044074905725893,-0.04288971424102783,-0.1882030963897705,-0.06625891280981477,-0.07819008827209473,-0.22101223468780518,-0.022765304797019326,-0.09677737951278687,-0.3046818971633911,-0.045926744022096955,-0.10815560817718506,-0.3593396246433258,-0.06137937856527742,-0.1154700517654419,-0.4075460433959961,-0.0724984983882564,-0.03503239154815674,-0.22598868608474731,-0.032620007075991,-0.037570297718048096,-0.33207273483276367,-0.05745919970485147,-0.037895023822784424,-0.3976631164550781,-0.07402127785297807,-0.033673763275146484,-0.4537126421928406,-0.08360065323921617,0.007390081882476807,-0.20309948921203613,-0.04492205185505327,0.004687190055847168,-0.2508053183555603,-0.07827292186829027,-0.015918612480163574,-0.19337165355682373,-0.08297912580582079,-0.027640581130981445,-0.14814704656600952,-0.07760268998953279,0.044876813888549805,-0.16363418102264404,-0.0590283702096599,0.036737024784088135,-0.19670236110687256,-0.08379848850580629,0.016002416610717773,-0.1614508032798767,-0.08191659105631288,0.001966118812561035,-0.12934279441833496,-0.07529965592237886
peace,0.0,0.0,0.0,-0.053096652030944824,-0.029746294021606445,-0.020114307431356337,-0.09095555543899536,-0.09869414567947388,-0.03349885824121657,-0.07738280296325684,-0.16173380613327026,-0.04956959667600813,-0.043458759784698486,-0.19182759523391724,-0.06488842624224844,-0.07748353481292725,-0.21899336576461792,-0.022075046924726394,-0.09647738933563232,-0.3035773038864136,-0.04489835458792868,-0.10826408863067627,-0.3584434986114502,-0.059430425194875625,-0.11566966772079468,-0.40645575523376465,-0.06962639945544424,-0.03447580337524414,-0.22473406791687012,-0.03169464054502669,-0.03735017776489258,-0.3304392099380493,-0.05637852954663458,-0.03794717788696289,-0.3968164920806885,-0.07202904033459845,-0.033772051334381104,-0.4526342749595642,-0.08057229327954474,0.007325172424316406,-0.20226973295211792,-0.04390491652287665,0.002625107765197754,-0.24637991189956665,-0.07758872318066778,-0.01771223545074463,-0.18949395418167114,-0.08233761149443808,-0.028948307037353516,-0.14492887258529663,-0.07654569405116263,0.0442427396774292,-0.1635015606880188,-0.0578399385789794,0.034175097942352295,-0.19483458995819092,-0.08271373915471258,0.013431131839752197,-0.1594557762145996,-0.08086970555581274,-0.0003555417060852051,-0.12753456830978394,-0.07406485187806311
peace,0.0,0.0,0.0,-0.05309021472930908,-0.02980285882949829,-0.018403628627481794,-0.09214240312576294,-0.09949350357055664,-0.030904717529836034,-0.0792698860168457,-0.15954220294952393,-0.04651972071332011,-0.04439729452133179,-0.18477976322174072,-0.06154127583903346,-0.07668036222457886,-0.21949928998947144,-0.02059063852829013,-0.09626889228820801,-0.3034455180168152,-0.04237825215858493,-0.1079292893409729,-0.35783642530441284,-0.05602450088662181,-0.11485421657562256,-0.40505945682525635,-0.06564244792861018,-0.03455239534378052,-0.22414171695709229,-0.030812509144368505,-0.036976158618927,-0.32968956232070923,-0.05510446221632037,-0.03734248876571655,-0.3966669738292694,-0.07018800244730983,-0.03306913375854492,-0.45245617628097534,-0.07818728850287471,0.006583750247955322,-0.201316237449646,-0.04342999101680789,0.001544654369354248,-0.24651038646697998,-0.07705412969988856,-0.01798003911972046,-0.18827080726623535,-0.08127784893912349,-0.028590619564056396,-0.14150911569595337,-0.07483458683890376,0.04287910461425781,-0.1623837947845459,-0.057639470110359525,0.032078444957733154,-0.19423037767410278,-0.08245270119113002,0.011369884014129639,-0.15799129009246826,-0.08029607103270564,-0.00244903564453125,-0.12438458204269409,-0.073111938099089
peace,0.0,0.0,0.0,-0.05305683612823486,-0.02984839677810669,-0.018282070494251457,-0.09244430065155029,-0.100197434425354,-0.030064748338418212,-0.08061206340789795,-0.16177433729171753,-0.04491199340577623,-0.04694485664367676,-0.18674689531326294,-0.059245163313107696,-0.07617419958114624,-0.22242099046707153,-0.01913762438948652,-0.09566617012023926,-0.3058433532714844,-0.04041195820923349,-0.10768264532089233,-0.35998350381851196,-0.05406980004067918,-0.11514955759048462,-0.40728724002838135,-0.06374540340061685,-0.03406554460525513,-0.227192223072052,-0.029086770228104797,-0.03615748882293701,-0.3329121172428131,-0.052855731657700744,-0.03675276041030884,-0.3993968367576599,-0.068143443874078,-0.03259962797164917,-0.45466896891593933,-0.07624964576120874,0.007149398326873779,-0.20442497730255127,-0.04148030813689729,0.0022734999656677246,-0.24928605556488037,-0.07516018461342355,-0.017998814582824707,-0.19173723459243774,-0.080399403086858,-0.02874171733856201,-0.14517474174499512,-0.0745095254098942,0.043470680713653564,-0.16531908512115479,-0.055364543310361114,0.03315311670303345,-0.19815939664840698,-0.08026144068594476,0.01234060525894165,-0.16137200593948364,-0.07859901498909494,-0.0011233687400817871,-0.12693709135055542,-0.07165696632023355
peace,0.0,0.0,0.0,-0.05259835720062256,-0.030094563961029053,-0.01826577199096846,-0.09189575910568237,-0.10150057077407837,-0.02986880143578219,-0.08003503084182739,-0.162722647190094,-0.044607564187003845,-0.045764267444610596,-0.18618732690811157,-0.058784297978832,-0.0759429931640625,-0.22243660688400269,-0.018085292851878876,-0.09571272134780884,-0.30534523725509644,-0.03877289903755354,-0.10772305727005005,-0.3589857816696167,-0.05177056354875731,-0.11481297016143799,-0.40592604875564575,-0.06097483200426268,-0.03346627950668335,-0.2273550033569336,-0.02806675930912661,-0.03612297773361206,-0.33246278762817383,-0.05154645753498244,-0.03684288263320923,-0.39917314052581787,-0.06645128068919348,-0.032769978046417236,-0.4545447528362274,-0.07419172612424063,0.008064091205596924,-0.20500224828720093,-0.04057600659723448,0.0036239027976989746,-0.24831068515777588,-0.07406786022181677,-0.017193496227264404,-0.18986105918884277,-0.079098358130409,-0.029008984565734863,-0.14281398057937622,-0.07295615164036917,0.04454320669174194,-0.16656219959259033,-0.05462235522861647,0.033810973167419434,-0.19674360752105713,-0.07915481117959189,0.013307809829711914,-0.16002589464187622,-0.07733810631032156,-0.00026738643646240234,-0.1260967254638672,-0.07030392376179861
peace,0.0,0.0,0.0,-0.05420529842376709,-0.030492961406707764,-0.01809132142227554,-0.09404903650283813,-0.10228168964385986,-0.030035747645911215,-0.08009845018386841,-0.16323119401931763,-0.04501812948149109,-0.04544800519943237,-0.1896153688430786,-0.05948797656458282,-0.0774526596069336,-0.2208274006843567,-0.01972781909864807,-0.09661763906478882,-0.30545663833618164,-0.040851515217241285,-0.10808974504470825,-0.3594435751438141,-0.054309767170366285,-0.11498993635177612,-0.4067540168762207,-0.0638927300111618,-0.03423631191253662,-0.22508209943771362,-0.029694553895410536,-0.035945355892181396,-0.3310547471046448,-0.052857734693702696,-0.03579622507095337,-0.3978089392185211,-0.06779786987465286,-0.03120952844619751,-0.45402631163597107,-0.0760256652371254,0.007622659206390381,-0.20207422971725464,-0.042029787285741804,0.0015480518341064453,-0.24746757745742798,-0.07455550177257919,-0.018780887126922607,-0.19043958187103271,-0.0792360459105339,-0.029872357845306396,-0.14461743831634521,-0.07356832219522857,0.04436850547790527,-0.1631103754043579,-0.055894814862426756,0.03166854381561279,-0.19446027278900146,-0.08006236000221634,0.010355174541473389,-0.15886253118515015,-0.07806127561491394,-0.003207862377166748,-0.12611234188079834,-0.07128336323660278
peace,0.0,0.0,0.0,-0.05408674478530884,-0.030294835567474365,-0.01814271112317556,-0.09404480457305908,-0.10088622570037842,-0.030265202497787413,-0.08089721202850342,-0.16145223379135132,-0.04540905517870897,-0.04632359743118286,-0.1881294846534729,-0.05995765862400049,-0.07691997289657593,-0.22001975774765015,-0.01953176756734365,-0.09721648693084717,-0.3045958876609802,-0.0403573529177379,-0.10911613702774048,-0.3582187294960022,-0.05338814271027559,-0.1159016489982605,-0.404869019985199,-0.06259551805788988,-0.03401678800582886,-0.22492331266403198,-0.02940296729440206,-0.03691720962524414,-0.32992836833000183,-0.05244591621095651,-0.03684365749359131,-0.39644312858581543,-0.06718576860959047,-0.03200078010559082,-0.4516887664794922,-0.0751023457699489,0.007598936557769775,-0.20251882076263428,-0.041679648434467254,0.0014278292655944824,-0.2463916540145874,-0.07416547251278871,-0.018382370471954346,-0.18951845169067383,-0.07903883022601121,-0.029322147369384766,-0.14333361387252808,-0.07333661777312273,0.04413306713104248,-0.16429102420806885,-0.05547293064529413,0.03104984760284424,-0.19334328174591064,-0.07971035105521196,0.010152459144592285,-0.15868932008743286,-0.07806389940316194,-0.0035437941551208496,-0.1263229250907898,-0.07136991036469453
peace,0.0,0.0,0.0,-0.05174010992050171,-0.02866995334625244,-0.020351695141698656,-0.09119349718093872,-0.09586584568023682,-0.034082256502415476,-0.08016318082809448,-0.1579398512840271,-0.05069381395628625,-0.044550538063049316,-0.18597769737243652,-0.06648949930718118,-0.07445532083511353,-0.21978384256362915,-0.020909779018666086,-0.09412753582000732,-0.30443274974823,-0.04292582372477227,-0.10543888807296753,-0.35799065232276917,-0.056447621679808435,-0.11161643266677856,-0.40533360838890076,-0.06588059315731698,-0.03161883354187012,-0.22470307350158691,-0.030311322084571657,-0.03383374214172363,-0.32940173149108887,-0.05530725071480447,-0.03375077247619629,-0.3960883319377899,-0.07097731182625466,-0.029274582862854004,-0.4516996145248413,-0.07913733670761758,0.00980919599533081,-0.20309442281723022,-0.04238794023444825,0.004637539386749268,-0.24674564599990845,-0.07737175027182275,-0.016335904598236084,-0.18809986114501953,-0.08294605115702325,-0.02864253520965576,-0.14119523763656616,-0.07698964724590951,0.046262502670288086,-0.16588735580444336,-0.05612511957338029,0.03437209129333496,-0.1946696639060974,-0.08198870370438271,0.013249516487121582,-0.1574084758758545,-0.08097792068770104,-0.0012712478637695312,-0.12327325344085693,-0.07431225875666314
peace,0.0,0.0,0.0,-0.05172860622406006,-0.02844470739364624,-0.020639532301345298,-0.09095001220703125,-0.0951353907585144,-0.03477073932043595,-0.07992017269134521,-0.1566811203956604,-0.051731185111918876,-0.0448915958404541,-0.18506652116775513,-0.06781494716159386,-0.07446533441543579,-0.2188141942024231,-0.021331631634154746,-0.09429842233657837,-0.3030298352241516,-0.043752127382674644,-0.10607951879501343,-0.3572337031364441,-0.05753917345754189,-0.11294156312942505,-0.4048481583595276,-0.06705460796109719,-0.0315169095993042,-0.22404009103775024,-0.030765562373915145,-0.0340157151222229,-0.32913392782211304,-0.055788473281779716,-0.03455710411071777,-0.39641278982162476,-0.07123348960629983,-0.03087550401687622,-0.4526652991771698,-0.07913515815488381,0.01001662015914917,-0.2024616003036499,-0.042925414684930274,0.004401206970214844,-0.24557626247406006,-0.07797774026147408,-0.016608715057373047,-0.18718141317367554,-0.08320829370967431,-0.02894824743270874,-0.14059048891067505,-0.07688623765460534,0.046563684940338135,-0.16520780324935913,-0.05678660148731751,0.03445172309875488,-0.19365525245666504,-0.0825039903258471,0.013275682926177979,-0.1568511724472046,-0.08112710067979378,-0.0011424422264099121,-0.12322211265563965,-0.07413946935884042
