gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
pointing,0.0,0.0,0.0,-0.04960364103317261,-0.027527332305908203,-0.03635910040483736,-0.08514183759689331,-0.088733971118927,-0.06134260705456995,-0.06007605791091919,-0.12306332588195801,-0.08447957671032214,-0.01313096284866333,-0.1275199055671692,-0.10588373130903506,-0.05177593231201172,-0.23579323291778564,-0.0501548934613254,-0.054405927658081055,-0.34374552965164185,-0.08601555860386156,-0.049577414989471436,-0.408302903175354,-0.1064111430083301,-0.04197680950164795,-0.46826857328414917,-0.1212504420314815,-0.00045239925384521484,-0.23660027980804443,-0.05133205166802668,0.016826510429382324,-0.23992246389389038,-0.10575714594469332,-0.0005290508270263672,-0.16485601663589478,-0.11685666329012179,-0.015020251274108887,-0.1297810673713684,-0.11243420726404452,0.04163527488708496,-0.2116461992263794,-0.05609083435282969,0.04643750190734863,-0.1663457155227661,-0.10095762348518633,0.019073426723480225,-0.10407185554504395,-0.09482111668930315,0.001755356788635254,-0.09006661176681519,-0.08008533603296542,0.07477295398712158,-0.1738479733467102,-0.06487392521248125,0.0746966004371643,-0.12943345308303833,-0.09093859678850436,0.04740840196609497,-0.08147323131561279,-0.0859592769180324,0.027732491493225098,-0.07301759719848633,-0.07553961015091204
pointing,0.0,0.0,0.0,-0.04899942874908447,-0.026675283908843994,-0.03673770128528986,-0.08640182018280029,-0.08751320838928223,-0.061931377637790774,-0.06231272220611572,-0.1236562728881836,-0.0850733205560914,-0.013702869415283203,-0.12791168689727783,-0.10630307196419153,-0.05002480745315552,-0.2346419095993042,-0.051080378133463,-0.05269211530685425,-0.3417327404022217,-0.08709321765940103,-0.04819566011428833,-0.40522563457489014,-0.10724964587728891,-0.0400272011756897,-0.4642917513847351,-0.12216326444189463,0.0014898180961608887,-0.23771339654922485,-0.051856914896177386,0.01751154661178589,-0.23804163932800293,-0.10700666009228144,-0.0007627010345458984,-0.16176468133926392,-0.11805619149248514,-0.014827966690063477,-0.1259813904762268,-0.11334052531759653,0.04352480173110962,-0.21319866180419922,-0.05623537151853952,0.04670858383178711,-0.15939152240753174,-0.10133318452875528,0.017870068550109863,-0.09798586368560791,-0.09569574742357645,0.0005539655685424805,-0.08575975894927979,-0.08121412097256098,0.07665693759918213,-0.17526543140411377,-0.06475094555656824,0.07584947347640991,-0.12470507621765137,-0.09175532906095896,0.04771006107330322,-0.07762867212295532,-0.08842022566835794,0.02780938148498535,-0.07113319635391235,-0.07906458376686487
pointing,0.0,0.0,0.0,-0.0499575138092041,-0.02898460626602173,-0.03644002056405071,-0.08566677570343018,-0.09038597345352173,-0.06171887567922596,-0.061466991901397705,-0.1243407130241394,-0.08516333452150349,-0.015111565589904785,-0.12767893075942993,-0.10693259737178806,-0.05217480659484863,-0.23713749647140503,-0.048516398432703056,-0.0548480749130249,-0.3426193594932556,-0.08350710025712971,-0.049945950508117676,-0.40604501962661743,-0.10381133309289936,-0.04175525903701782,-0.4645950496196747,-0.11893579563781742,-0.000890195369720459,-0.23666268587112427,-0.05014537847325329,0.014053821563720703,-0.24318790435791016,-0.10506361922904972,-0.00182342529296875,-0.16569077968597412,-0.11655972352907185,-0.015623152256011963,-0.12562239170074463,-0.11216980418846134,0.04090625047683716,-0.21125376224517822,-0.05548037788555149,0.045432090759277344,-0.17495030164718628,-0.10059824040815357,0.020410239696502686,-0.11235266923904419,-0.09446579417869572,0.0032877326011657715,-0.09401005506515503,-0.07971800318643574,0.07344108819961548,-0.17255628108978271,-0.06489764353916172,0.0741150975227356,-0.1342293620109558,-0.09203665158435825,0.048086464405059814,-0.08674371242523193,-0.08778627416774754,0.02805507183074951,-0.07614433765411377,-0.07786722681209568
pointing,0.0,0.0,0.0,-0.05000561475753784,-0.0285264253616333,-0.03574037131662067,-0.08641296625137329,-0.09033393859863281,-0.06045884591335948,-0.062284231185913086,-0.12509584426879883,-0.08350863260025676,-0.014823973178863525,-0.1285698413848877,-0.10491212409729656,-0.05293130874633789,-0.2366892695426941,-0.0477128694653004,-0.055305302143096924,-0.3433161973953247,-0.08276408863062557,-0.05068391561508179,-0.40759360790252686,-0.10302496653790172,-0.043089210987091064,-0.46670588850975037,-0.11820479434723552,-0.0020869970321655273,-0.23594999313354492,-0.0497074047922581,0.012886762619018555,-0.24583321809768677,-0.10501123917097743,-0.00303494930267334,-0.16793328523635864,-0.11640828800196346,-0.01691877841949463,-0.12738138437271118,-0.11187822324032481,0.0394282341003418,-0.21094119548797607,-0.05539654892677959,0.044178783893585205,-0.1777474284172058,-0.10051303309197124,0.018884241580963135,-0.11443513631820679,-0.09404139918083843,0.001501619815826416,-0.09574359655380249,-0.07914035719628032,0.07185745239257812,-0.17253392934799194,-0.06515203368658717,0.0725562572479248,-0.13456332683563232,-0.09245651912684139,0.04656040668487549,-0.08716726303100586,-0.08840106379980739,0.026739537715911865,-0.07712340354919434,-0.07869361293310817
pointing,0.0,0.0,0.0,-0.050859928131103516,-0.02962934970855713,-0.03633549034217509,-0.08557987213134766,-0.08633071184158325,-0.0628288459740034,-0.06413084268569946,-0.12120562791824341,-0.08752842962363871,-0.02023094892501831,-0.13246691226959229,-0.11042160510638865,-0.05250275135040283,-0.23745965957641602,-0.050833563949858274,-0.05491030216217041,-0.3420448303222656,-0.08687587797263774,-0.050031960010528564,-0.40610992908477783,-0.10828049450734767,-0.042477309703826904,-0.46566393971443176,-0.12406948923686656,-0.001567065715789795,-0.23907876014709473,-0.05237752541521701,0.014084577560424805,-0.23668456077575684,-0.10687944262841853,-0.003918588161468506,-0.1619817018508911,-0.1193050068579069,-0.01955944299697876,-0.1245984435081482,-0.11638886451343211,0.03995537757873535,-0.21393167972564697,-0.057388640638386335,0.045374274253845215,-0.16517919301986694,-0.10275840729097041,0.016956210136413574,-0.10333251953125,-0.09757632732013377,-0.002803981304168701,-0.08615005016326904,-0.08385561376432094,0.07167869806289673,-0.17512691020965576,-0.06639969318727168,0.07387298345565796,-0.13054269552230835,-0.09464082091668757,0.046002984046936035,-0.08270931243896484,-0.09114979177335414,0.023843586444854736,-0.07172572612762451,-0.08162388920406016
pointing,0.0,0.0,0.0,-0.05003917217254639,-0.028988122940063477,-0.03648053156468478,-0.08494669198989868,-0.08720928430557251,-0.06225001858803836,-0.06252139806747437,-0.12320762872695923,-0.08619764866563884,-0.016295015811920166,-0.130520761013031,-0.1084213224265298,-0.05150711536407471,-0.2353055477142334,-0.04953055503103343,-0.053458452224731445,-0.3422756791114807,-0.08501242520544139,-0.048754096031188965,-0.405880868434906,-0.10551982047292796,-0.04169154167175293,-0.46477872133255005,-0.1206682962391099,-0.0005943179130554199,-0.23352938890457153,-0.05085196392867175,0.014285683631896973,-0.2410549521446228,-0.10644254507753459,-0.0029650330543518066,-0.16340219974517822,-0.11822388740512935,-0.018694162368774414,-0.12346827983856201,-0.11400803597900477,0.04078632593154907,-0.20792758464813232,-0.05576039525005427,0.04484957456588745,-0.16834133863449097,-0.10236666025850383,0.018014967441558838,-0.10401153564453125,-0.09686354967090693,-0.0010241866111755371,-0.08495056629180908,-0.08212168189022151,0.07249176502227783,-0.1695728898048401,-0.06451372476551143,0.07340872287750244,-0.13082355260849,-0.09305151971313563,0.04624897241592407,-0.08196556568145752,-0.08930578502151576,0.024695217609405518,-0.07003748416900635,-0.07939583482477275
pointing,0.0,0.0,0.0,-0.048439621925354004,-0.0276792049407959,-0.03730978302900212,-0.08299624919891357,-0.08775687217712402,-0.06299491830412762,-0.057539939880371094,-0.12141543626785278,-0.08671520509068387,-0.01196742057800293,-0.12518078088760376,-0.10858795650545972,-0.05127614736557007,-0.23289626836776733,-0.05147669695560353,-0.0529477596282959,-0.3411968946456909,-0.0876158610755624,-0.0471193790435791,-0.40498220920562744,-0.10744362183157818,-0.038508474826812744,-0.46482858061790466,-0.12203372128550427,-0.0008629560470581055,-0.2349950075149536,-0.052248171048802305,0.016374647617340088,-0.2373313307762146,-0.10853946812693493,-0.0010565519332885742,-0.15691500902175903,-0.11912049211804288,-0.016387641429901123,-0.11940205097198486,-0.11385991283003705,0.04083395004272461,-0.21131068468093872,-0.056729728805464674,0.0485493540763855,-0.16561037302017212,-0.10366193063799756,0.02135932445526123,-0.10008054971694946,-0.09732778229061978,0.0032438039779663086,-0.08564859628677368,-0.0820570872003259,0.0742608904838562,-0.17428189516067505,-0.06524540342633145,0.07820582389831543,-0.13120633363723755,-0.093569716888112,0.050768136978149414,-0.08174240589141846,-0.08971156038586514,0.029630661010742188,-0.07352638244628906,-0.07986917950455563
pointing,0.0,0.0,0.0,-0.04894065856933594,-0.02663707733154297,-0.03688510540119694,-0.0847008228302002,-0.08644986152648926,-0.06216364014140652,-0.06066250801086426,-0.12123119831085205,-0.08541769939652966,-0.013634681701660156,-0.12374210357666016,-0.1068421344756274,-0.051962316036224365,-0.23231011629104614,-0.05086254733792828,-0.05365699529647827,-0.3408812880516052,-0.08623419362298534,-0.0478019118309021,-0.4045524001121521,-0.10567257213584469,-0.03909409046173096,-0.46381649374961853,-0.120029118239799,-0.0014333724975585938,-0.2343164086341858,-0.05154005843392895,0.015179932117462158,-0.2359534502029419,-0.1069693084358363,-0.0022755861282348633,-0.15691596269607544,-0.1175315420626788,-0.017647862434387207,-0.11924111843109131,-0.11242413181058453,0.040265798568725586,-0.210607647895813,-0.05582488733521984,0.04695773124694824,-0.16399222612380981,-0.10209605503074215,0.019596457481384277,-0.09968847036361694,-0.09613180565825985,0.0013200044631958008,-0.08494770526885986,-0.08119873362771557,0.07347023487091064,-0.1737859845161438,-0.06407025861732052,0.07644939422607422,-0.13002753257751465,-0.09193294155589626,0.04938220977783203,-0.08082526922225952,-0.08816699343911694,0.028653621673583984,-0.07208681106567383,-0.07842097091666744
pointing,0.0,0.0,0.0,-0.04922842979431152,-0.030680418014526367,-0.036146635609654254,-0.08150535821914673,-0.09408420324325562,-0.0611116014895714,-0.05199533700942993,-0.1235085129737854,-0.0846949019012726,-0.005963683128356934,-0.1236836314201355,-0.10693771620371706,-0.04923582077026367,-0.23054105043411255,-0.05007358868697054,-0.05138289928436279,-0.33900749683380127,-0.08742524166682131,-0.046771228313446045,-0.40355974435806274,-0.10873526563027269,-0.04013007879257202,-0.46449342370033264,-0.12428217609503633,0.00034058094024658203,-0.23175841569900513,-0.052111274051455325,0.017937123775482178,-0.2403407096862793,-0.10895271082499391,0.002024352550506592,-0.16229403018951416,-0.12007874478676683,-0.012356877326965332,-0.12596267461776733,-0.11513051618912584,0.0419539213180542,-0.20846623182296753,-0.05793911074378855,0.05068105459213257,-0.16959619522094727,-0.10409892578699953,0.025689661502838135,-0.1047663688659668,-0.09692235519268877,0.008250653743743896,-0.08997714519500732,-0.0813575782356537,0.07601118087768555,-0.17122751474380493,-0.06797064324000246,0.07975739240646362,-0.12915241718292236,-0.09488472570755846,0.05257028341293335,-0.0800856351852417,-0.08967117448428041,0.03158324956893921,-0.07129174470901489,-0.0792106859860695
pointing,0.0,0.0,0.0,-0.05045801401138306,-0.03247487545013428,-0.035433180478541715,-0.08199518918991089,-0.09635460376739502,-0.060542534885136945,-0.05407559871673584,-0.12940210103988647,-0.08426895349952446,-0.01231682300567627,-0.1354808211326599,-0.10651553779575096,-0.05368775129318237,-0.2308010458946228,-0.04973638787600265,-0.055970609188079834,-0.33944958448410034,-0.08831336706611381,-0.0516735315322876,-0.4052095413208008,-0.1110889425847219,-0.04568558931350708,-0.46673935651779175,-0.12751990169021354,-0.003675997257232666,-0.2333964705467224,-0.05192087575527893,0.015615880489349365,-0.2411004900932312,-0.10973308592769371,0.0019246935844421387,-0.16300362348556519,-0.12191408484908806,-0.012728095054626465,-0.12476456165313721,-0.11747306197616325,0.03876596689224243,-0.21163606643676758,-0.05782371371719108,0.04810589551925659,-0.17153263092041016,-0.10365497678252922,0.025164127349853516,-0.10704749822616577,-0.09597134202453361,0.008176624774932861,-0.09157055616378784,-0.08019245773288475,0.07456827163696289,-0.17597246170043945,-0.06795663743945823,0.07870978116989136,-0.13213759660720825,-0.09452459573480354,0.05337435007095337,-0.08378684520721436,-0.08882805317374931,0.03328424692153931,-0.07576745748519897,-0.07792709380122886
